sector,bank,year,nii,roa,dep_ratio,prov_npa,total_staff,inflation,roa_risk,nii_opinc,loanratio,equityratio,log_ta,tagr,gdp_grth,gfce,roa_risk_5yr,govt_exp,repo,hhi_nii,diverse
Public,STATE BANK OF BIKANER AND JAIPUR,2010,582.68,0.93,85.07,141.91,11629,10.88,1.5632,15.8793,64.9688,4.4648,10.8994,15.5,8.4976,11.0076,0.4353,15.38,4.25,0.626,-11999.1
Public,STATE BANK OF BIKANER AND JAIPUR,2011,639.69,0.96,85.54,298.39,11444,11.99,1.6136,15.3513,65.4547,4.5284,11.0502,15.08,5.2413,11.0845,0.5787,14.93,6.5,0.6861,-13484.06
Public,STATE BANK OF BIKANER AND JAIPUR,2012,598.97,0.99,84.89,479.59,12866,8.86,1.664,10.7736,67.8969,5.7424,11.1917,14.16,5.4564,10.6839,0.5968,14.18,8.5,0.8499,-12920.82
Public,STATE BANK OF BIKANER AND JAIPUR,2013,726.29,0.96,83.84,561.72,12831,9.31,1.6136,10.9295,66.888,5.5386,11.3623,17.06,6.3861,10.2952,0.5787,13.88,7.9,0.6094,-12850.27
Public,STATE BANK OF BIKANER AND JAIPUR,2014,876.34,0.87,81.29,534.74,13359,11.06,1.4623,12.449,70.6142,5.8936,11.4173,14.45,7.4102,10.4409,0.5245,13.34,7.75,0.5158,-13619.2
Public,STATE BANK OF BIKANER AND JAIPUR,2015,926.39,0.84,82.34,566.07,13238,6.65,1.4119,11.3415,67.9838,5.8774,11.5357,11.84,7.9962,10.4283,0.5064,13.0,8.0,0.487,-12282.93
Public,STATE BANK OF BIKANER AND JAIPUR,2016,1057.05,0.83,85.24,1145.32,13529,4.91,1.3951,12.301,66.1245,6.1138,11.6108,7.52,8.2563,10.3085,0.3277,12.8,6.75,0.555,-12611.35
Public,STATE BANK OF BIKANER AND JAIPUR,2017,1415.62,-1.22,89.44,3874.96,13045,4.95,-2.0506,17.2279,55.747,5.462,11.6639,5.3,6.7954,10.7672,-0.4817,12.53,6.25,0.4386,-12705.05
Public,STATE BANK OF HYDERABAD,2005,421.64,0.79,82.84,85.0,13107,3.77,1.0974,20.3109,44.6699,5.0559,10.4609,-120.3,7.9234,10.3661,0.3697,13.69,6.0,0.369,-12956.06
Public,STATE BANK OF HYDERABAD,2006,459.04,1.13,83.74,85.0,13108,4.25,1.5698,19.1922,51.3483,5.203,10.6123,15.14,8.0607,9.8025,0.5289,13.58,6.5,0.6231,-13576.0
Public,STATE BANK OF HYDERABAD,2007,584.34,1.14,84.61,46.0,12880,5.8,1.5837,18.6195,57.3046,5.1799,10.8006,18.84,7.6608,9.8621,0.5335,14.29,7.0,0.3772,-11825.23
Public,STATE BANK OF HYDERABAD,2008,677.14,1.0,81.32,-30.5,12813,6.37,1.3892,15.8157,58.1774,4.3722,11.0287,22.81,3.0867,10.5385,0.468,15.7,7.0,0.37,-10825.76
Public,STATE BANK OF HYDERABAD,2009,769.32,0.91,81.4,134.77,12577,8.35,1.2641,13.8724,56.9318,4.1818,11.2479,21.92,7.8619,11.4597,0.4259,15.82,5.0,0.4531,-10790.97
Public,STATE BANK OF HYDERABAD,2010,841.33,1.03,82.56,137.52,13597,10.88,1.4308,13.5881,59.7661,4.8249,11.3895,14.15,8.4976,11.0076,0.4821,15.38,4.25,0.4788,-10649.06
Public,STATE BANK OF HYDERABAD,2011,983.75,1.22,83.06,405.73,14778,11.99,1.6948,13.4351,60.6574,4.9815,11.5778,18.83,5.2413,11.0845,0.7355,14.93,6.5,0.5918,-11676.69
Public,STATE BANK OF HYDERABAD,2012,1024.31,1.15,83.45,616.55,15043,8.86,1.5975,10.3099,65.1245,5.4918,11.6811,10.34,5.4564,10.6839,0.6933,14.18,8.5,0.5604,-11588.87
Public,STATE BANK OF HYDERABAD,2013,975.61,0.99,83.28,1041.62,16538,9.31,1.3753,8.6197,66.0331,5.6083,11.821,13.99,6.3861,10.2952,0.5968,13.88,7.9,0.5152,-12168.69
Public,STATE BANK OF HYDERABAD,2014,982.46,0.7,84.47,1050.27,16713,11.06,0.9724,8.065,67.6051,5.9152,11.86,3.9,7.4102,10.4409,0.422,13.34,7.75,0.503,-12285.04
Public,STATE BANK OF HYDERABAD,2015,1325.06,0.89,84.25,668.88,17414,6.65,1.2364,10.7337,67.9943,6.2113,11.948,8.8,7.9962,10.4283,0.5365,13.0,8.0,0.4278,-12653.81
Public,STATE BANK OF HYDERABAD,2016,1445.58,0.65,83.34,1583.28,18842,4.91,0.903,11.218,67.4772,6.3182,12.0112,6.33,8.2563,10.3085,0.2567,12.8,6.75,0.499,-12245.89
Public,STATE BANK OF HYDERABAD,2017,1910.92,-1.55,86.95,6498.38,18285,4.95,-2.1532,15.5508,48.64,5.4464,12.0027,6.33,6.7954,10.7672,-0.612,12.53,6.25,0.4367,-11739.85
Public,STATE BANK OF INDIA,2005,7119.9,0.99,79.81,1204.0,205515,3.77,1.695,24.1568,44.0056,5.2344,13.0387,103.61,7.9234,10.3661,0.4633,13.69,6.0,0.3475,-12687.7
Public,STATE BANK OF INDIA,2006,7435.2,0.89,76.93,147.81,198774,4.25,1.5238,23.4625,52.993,5.5956,13.1104,7.16,8.0607,9.8025,0.4165,13.58,6.5,0.3751,-13440.19
Public,STATE BANK OF INDIA,2007,6765.26,0.84,76.87,1428.26,185388,5.8,1.4382,21.0205,59.5406,5.5243,13.2474,13.7,7.6608,9.8621,0.3931,14.29,7.0,0.5855,-13831.21
Public,STATE BANK OF INDIA,2008,8694.93,1.01,74.48,2000.94,179205,6.37,1.7293,19.3063,57.762,6.7957,13.4891,24.18,3.0867,10.5385,0.4727,15.7,7.0,0.5285,-12185.25
Public,STATE BANK OF INDIA,2009,12690.8,1.04,76.94,2474.96,205896,8.35,1.7806,20.8625,56.251,6.0085,13.7793,29.02,7.8619,11.4597,0.4867,15.82,5.0,0.4208,-11430.4
Public,STATE BANK OF INDIA,2010,14968.2,0.88,76.33,4622.33,200299,10.88,1.5067,22.8022,59.9873,6.2605,13.8676,8.83,8.4976,11.0076,0.4119,15.38,4.25,0.458,-12215.56
Public,STATE BANK OF INDIA,2011,15824.6,0.71,76.32,8415.44,222933,11.99,1.2156,21.3259,61.8368,5.3105,14.0174,14.99,5.2413,11.0845,0.428,14.93,6.5,0.5603,-12485.84
Public,STATE BANK OF INDIA,2012,14351.5,0.88,78.15,11494.1,215481,8.86,1.5067,15.138,64.9619,6.286,14.1048,8.74,5.4564,10.6839,0.5305,14.18,8.5,0.7394,-12852.88
Public,STATE BANK OF INDIA,2013,16036.8,0.97,76.79,10657.0,228296,9.31,1.6608,15.0712,66.7609,6.3136,14.2642,15.93,6.3861,10.2952,0.5848,13.88,7.9,0.5414,-12871.11
Public,STATE BANK OF INDIA,2014,18552.9,0.65,77.78,14478.5,222033,11.06,1.1129,15.5674,67.4846,6.5978,14.3993,13.51,7.4102,10.4409,0.3919,13.34,7.75,0.4994,-13330.88
Public,STATE BANK OF INDIA,2015,22575.9,0.68,76.99,17487.4,213242,6.65,1.1643,16.4885,63.4754,6.2712,14.5324,13.32,7.9962,10.4283,0.4099,13.0,8.0,0.4032,-12659.55
Public,STATE BANK OF INDIA,2016,27845.4,0.46,73.41,29880.8,210985,4.91,0.7876,18.556,62.0839,6.1195,14.6732,14.08,8.2563,10.3085,0.1816,12.8,6.75,0.3634,-12287.09
Public,STATE BANK OF INDIA,2017,35460.9,0.41,75.56,32905.6,209572,4.95,0.702,21.556,58.0598,6.9582,14.811,13.78,6.7954,10.7672,0.1619,12.53,6.25,0.3365,-11847.24
Public,STATE BANK OF INDIA,2018,44600.7,-0.19,78.34,71374.2,264041,3.33,-0.3253,21.7398,56.0063,6.3428,15.0553,24.43,6.533,10.7885,-0.075,12.2,6.0,0.3837,-12023.26
Public,STATE BANK OF INDIA,2019,36774.9,-1.25,79.09,54617.7,257252,3.95,-2.1402,17.5155,59.3841,6.0016,15.1187,6.34,4.0416,11.228,-0.4936,13.21,6.5,0.4945,-13686.75
Public,STATE BANK OF INDIA,2020,45221.5,0.38,82.04,42997.5,249448,3.72,0.6506,19.8888,58.8473,5.8715,15.1896,6.34,-7.9646,12.6008,0.15,17.6,5.25,0.3675,-13202.75
Public,STATE BANK OF INDORE,2005,178.27,0.92,81.71,5.0,0,3.77,16.0639,18.5752,53.5001,5.347,9.735,20.34,7.9234,10.3661,0.4306,13.69,6.0,0.4333,-13716.88
Public,STATE BANK OF INDORE,2006,244.92,0.76,80.44,5.0,0,4.25,13.2702,20.9256,57.3419,4.914,9.9384,20.34,8.0607,9.8025,0.3557,13.58,6.5,0.4116,-13207.89
Public,STATE BANK OF INDORE,2007,264.45,0.87,81.45,48.44,0,5.8,15.1909,17.4764,62.5903,4.7987,10.1075,16.91,7.6608,9.8621,0.4072,14.29,7.0,0.5221,-12318.83
Public,STATE BANK OF INDORE,2008,310.53,0.88,84.37,70.46,0,6.37,15.3655,14.7517,62.2501,4.4961,10.2845,17.7,3.0867,10.5385,0.4119,15.7,7.0,0.468,-11395.16
Public,STATE BANK OF INDORE,2009,350.4,0.88,85.66,56.95,0,8.35,15.3655,13.4591,65.341,4.73,10.4066,12.2,7.8619,11.4597,0.4119,15.82,5.0,0.4323,-11040.15
Public,STATE BANK OF INDORE,2010,373.38,0.91,86.58,162.05,0,10.88,15.8893,14.3534,66.9423,5.2066,10.4736,6.7,8.4976,11.0076,0.4259,15.38,4.25,0.4444,-11268.02
Public,STATE BANK OF MYSORE,2005,379.91,1.25,82.07,127.83,0,3.77,1.3547,35.3507,53.0506,4.57,9.7143,-75.93,7.9234,10.3661,0.585,13.69,6.0,0.3587,-13179.78
Public,STATE BANK OF MYSORE,2006,335.68,1.23,84.65,149.27,0,4.25,1.3331,28.6184,60.7844,4.8363,9.8698,15.55,8.0607,9.8025,0.5757,13.58,6.5,0.4346,-14001.23
Public,STATE BANK OF MYSORE,2007,350.22,1.1,82.04,40.43,0,5.8,1.1922,22.3857,61.341,4.2519,10.1977,32.8,7.6608,9.8621,0.5148,14.29,7.0,0.5038,-13394.06
Public,STATE BANK OF MYSORE,2008,422.13,1.08,83.04,21.51,0,6.37,1.1705,18.3564,63.5843,4.1664,10.4064,20.86,3.0867,10.5385,0.5055,15.7,7.0,0.4639,-12101.62
Public,STATE BANK OF MYSORE,2009,480.36,0.91,81.3,54.16,0,8.35,0.9863,15.685,63.2717,5.6095,10.6087,20.23,7.8619,11.4597,0.4259,15.82,5.0,0.4314,-11487.78
Public,STATE BANK OF MYSORE,2010,425.72,1.06,85.62,86.25,0,10.88,1.1488,13.0599,65.0442,5.8695,10.7235,11.48,8.4976,11.0076,0.4961,15.38,4.25,0.5979,-12089.26
Public,STATE BANK OF MYSORE,2011,455.18,1.03,83.07,455.78,0,11.99,1.1163,12.5851,65.4011,7.0789,10.8596,13.62,5.2413,11.0845,0.6209,14.93,6.5,0.6689,-12876.9
Public,STATE BANK OF MYSORE,2012,516.39,0.67,83.08,503.75,0,8.86,0.7261,11.3399,65.9486,6.6031,11.0088,14.92,5.4564,10.6839,0.4039,14.18,8.5,0.6161,-12564.73
Public,STATE BANK OF MYSORE,2013,595.59,0.66,84.73,412.77,0,9.31,0.7153,10.9156,66.8314,6.4441,11.1159,10.71,6.3861,10.2952,0.3979,13.88,7.9,0.472,-12071.58
Public,STATE BANK OF MYSORE,2014,572.56,0.4,83.22,670.48,0,11.06,0.4335,10.2962,66.8889,6.1487,11.2115,8.94,7.4102,10.4409,0.2411,13.34,7.75,0.5188,-13033.27
Public,STATE BANK OF MYSORE,2015,767.61,0.54,83.13,517.17,0,6.65,0.5852,12.4127,65.4669,6.2067,11.2831,7.16,7.9962,10.4283,0.3255,13.0,8.0,0.4088,-12747.23
Public,STATE BANK OF MYSORE,2016,812.01,0.44,85.05,948.92,0,4.91,0.4769,12.9632,65.0246,6.3173,11.3263,4.32,8.2563,10.3085,0.1737,12.8,6.75,0.5158,-13115.29
Public,STATE BANK OF MYSORE,2017,997.41,-2.29,88.18,2906.01,0,4.95,-2.4819,16.9903,38.7374,4.2709,11.3963,7.0,6.7954,10.7672,-0.9042,12.53,6.25,0.4058,-13823.79
Public,STATE BANK OF PATIALA,2005,355.7,0.91,84.11,50.0,0,3.77,0.864,17.6971,48.7552,6.4895,10.3578,-103.85,7.9234,10.3661,0.4259,13.69,6.0,0.4654,-11576.73
Public,STATE BANK OF PATIALA,2006,347.05,0.73,81.92,-32.0,0,4.25,0.6931,15.7963,53.7915,5.4194,10.627,26.92,8.0607,9.8025,0.3417,13.58,6.5,0.4814,-12801.36
Public,STATE BANK OF PATIALA,2007,442.64,0.77,82.56,64.32,0,5.8,0.7311,15.538,60.6181,5.2422,10.7677,14.07,7.6608,9.8621,0.3604,14.29,7.0,0.5272,-11813.99
Public,STATE BANK OF PATIALA,2008,595.76,0.83,82.24,76.79,0,6.37,0.7881,14.1883,61.6323,4.5862,10.9863,21.86,3.0867,10.5385,0.3885,15.7,7.0,0.4456,-10737.07
Public,STATE BANK OF PATIALA,2009,631.64,0.83,86.19,73.49,0,8.35,0.7881,11.1958,62.6086,4.5012,11.1508,16.45,7.8619,11.4597,0.3885,15.82,5.0,0.498,-10707.94
Public,STATE BANK OF PATIALA,2010,674.44,0.79,84.85,219.4,0,10.88,0.7501,11.7319,60.9215,4.9254,11.2395,8.87,8.4976,11.0076,0.3697,15.38,4.25,0.5301,-10940.19
Public,STATE BANK OF PATIALA,2011,755.54,0.88,83.74,675.18,0,11.99,0.8355,12.7974,63.2742,5.0381,11.3057,6.62,5.2413,11.0845,0.5305,14.93,6.5,0.678,-12202.68
Public,STATE BANK OF PATIALA,2012,751.03,0.93,80.6,398.79,0,8.86,0.883,9.949,63.8753,4.8524,11.4981,19.24,5.4564,10.6839,0.5607,14.18,8.5,0.6245,-11671.82
Public,STATE BANK OF PATIALA,2013,758.82,0.68,81.69,247.92,0,9.31,0.6456,8.7672,67.9865,4.9212,11.595,9.69,6.3861,10.2952,0.4099,13.88,7.9,0.6027,-12286.67
Public,STATE BANK OF PATIALA,2014,871.29,0.42,78.58,625.34,0,11.06,0.3988,9.6715,66.5406,5.3727,11.645,5.0,7.4102,10.4409,0.2532,13.34,7.75,0.4753,-12803.07
Public,STATE BANK OF PATIALA,2015,1006.71,0.33,78.33,887.24,0,6.65,0.3133,10.7625,67.383,6.2071,11.6674,2.24,7.9962,10.4283,0.1989,13.0,8.0,0.4451,-12361.31
Public,STATE BANK OF PATIALA,2016,1121.36,-0.82,81.23,2924.03,0,4.91,-0.7786,11.6092,62.4216,5.9903,11.788,-2.35,8.2563,10.3085,-0.3238,12.8,6.75,0.4344,-11854.11
Public,STATE BANK OF PATIALA,2017,1480.51,-2.8,82.06,6775.82,0,4.95,-2.6585,16.5678,57.0052,6.9023,11.7186,-6.94,6.7954,10.7672,-1.1056,12.53,6.25,0.376,-12162.17
Public,STATE BANK OF SAURASHTRA,2005,133.06,0.31,83.79,-58.21,0,3.77,3.8158,13.156,44.6024,5.2763,9.6193,9.36,7.9234,10.3661,0.1451,13.69,6.0,0.6657,-12703.95
Public,STATE BANK OF SAURASHTRA,2006,105.05,0.31,83.74,26.92,0,4.25,3.8158,10.7915,51.0783,5.9113,9.7129,9.36,8.0607,9.8025,0.1451,13.58,6.5,0.9971,-14728.76
Public,STATE BANK OF SAURASHTRA,2007,156.67,0.46,83.86,10.92,0,5.8,5.6622,13.9134,58.7957,5.5315,9.8441,13.12,7.6608,9.8621,0.2153,14.29,7.0,0.7843,-13427.06
Public,STATE BANK OF SAURASHTRA,2008,206.84,0.28,75.7,49.05,0,6.37,3.4466,15.0871,57.3138,5.3612,9.9692,12.51,3.0867,10.5385,0.131,15.7,7.0,0.5432,-13139.67
Public,STATE BANK OF TRAVANCORE,2005,408.52,0.86,83.58,-60.0,0,3.77,1.1051,21.3416,51.4235,3.9134,10.2707,30.15,7.9234,10.3661,0.4025,13.69,6.0,0.3483,-11462.03
Public,STATE BANK OF TRAVANCORE,2006,351.08,0.86,81.59,46.0,0,4.25,1.1051,17.4032,59.2121,4.1794,10.3692,9.85,8.0607,9.8025,0.4025,13.58,6.5,0.4496,-13285.04
Public,STATE BANK OF TRAVANCORE,2007,363.54,0.86,81.55,69.85,0,5.8,1.1051,15.0914,64.8272,4.2098,10.5452,12.14,7.6608,9.8621,0.4025,14.29,7.0,0.5976,-12702.4
Public,STATE BANK OF TRAVANCORE,2008,438.75,0.89,80.54,97.81,0,6.37,1.1436,13.7715,64.1008,3.9142,10.6895,14.44,3.0867,10.5385,0.4165,15.7,7.0,0.5295,-11807.39
Public,STATE BANK OF TRAVANCORE,2009,573.1,1.3,85.19,58.75,0,8.35,1.6704,14.7067,66.0603,4.559,10.8067,11.72,7.8619,11.4597,0.6084,15.82,5.0,0.3812,-11410.35
Public,STATE BANK OF TRAVANCORE,2010,527.96,1.26,85.58,80.53,0,10.88,1.619,13.3654,64.69,4.7777,10.993,18.63,8.4976,11.0076,0.5897,15.38,4.25,0.4527,-12461.5
Public,STATE BANK OF TRAVANCORE,2011,581.24,1.12,81.94,245.5,0,11.99,1.4391,12.344,64.8723,4.8798,11.1701,17.71,5.2413,11.0845,0.6752,14.93,6.5,0.4529,-12482.29
Public,STATE BANK OF TRAVANCORE,2012,580.91,0.65,83.12,420.87,0,8.86,0.8352,9.2987,64.3657,4.4962,11.362,17.19,5.4564,10.6839,0.3919,14.18,8.5,0.5081,-12270.95
Public,STATE BANK OF TRAVANCORE,2013,653.02,0.66,83.31,288.13,0,9.31,0.8481,8.3106,66.4344,4.2971,11.5286,16.66,6.3861,10.2952,0.3979,13.88,7.9,0.4961,-12144.07
Public,STATE BANK OF TRAVANCORE,2014,851.95,0.29,84.85,577.78,0,11.06,0.3726,9.8003,65.9204,4.3452,11.5644,3.58,7.4102,10.4409,0.1748,13.34,7.75,0.419,-12562.61
Public,STATE BANK OF TRAVANCORE,2015,1014.79,0.32,86.25,749.14,0,6.65,0.4112,11.7213,65.0792,4.974,11.5674,0.29,7.9962,10.4283,0.1929,13.0,8.0,0.3583,-12351.57
Public,STATE BANK OF TRAVANCORE,2016,1148.19,0.31,88.31,1442.85,0,4.91,0.3983,12.9691,57.1724,5.2583,11.6484,8.1,8.2563,10.3085,0.1224,12.8,6.75,0.4183,-11946.95
Public,STATE BANK OF TRAVANCORE,2017,1481.62,-1.75,91.08,3218.36,0,4.95,-2.2487,17.2215,38.6109,3.5061,11.7434,9.5,6.7954,10.7672,-0.691,12.53,6.25,0.3806,-12585.05
Public,SYNDICATE BANK,2005,590.42,0.82,88.84,133.22,0,3.77,1.0426,19.1456,51.2944,4.219,10.8611,73.77,7.9234,10.3661,0.3838,13.69,6.0,0.3136,-15212.67
Public,SYNDICATE BANK,2006,561.97,0.91,87.8,290.06,0,4.25,1.157,17.6855,59.7056,4.6394,11.0199,15.88,8.0607,9.8025,0.4259,13.58,6.5,0.3425,-16560.15
Public,SYNDICATE BANK,2007,618.48,0.91,88.08,303.65,0,5.8,1.157,11.7301,57.8763,4.0623,11.3995,17.06,7.6608,9.8621,0.4259,14.29,7.0,0.3453,-13259.78
Public,SYNDICATE BANK,2008,890.05,0.88,88.83,345.41,0,6.37,1.1189,12.1894,59.7868,4.0057,11.5818,18.23,3.0867,10.5385,0.4119,15.7,7.0,0.3338,-11871.81
Public,SYNDICATE BANK,2009,914.66,0.81,88.97,380.83,0,8.35,1.0299,10.5753,62.594,3.8463,11.7772,19.54,7.8619,11.4597,0.3791,15.82,5.0,0.3003,-12239.87
Public,SYNDICATE BANK,2010,1167.46,0.62,84.16,530.56,0,10.88,0.7883,12.716,65.0167,4.0468,11.8426,15.7,8.4976,11.0076,0.2902,15.38,4.25,0.2996,-12136.42
Public,SYNDICATE BANK,2011,915.12,0.76,86.62,929.04,0,11.99,0.9663,9.321,68.2144,4.5042,11.9611,11.85,5.2413,11.0845,0.4582,14.93,6.5,0.3845,-13689.1
Public,SYNDICATE BANK,2012,1075.88,0.81,86.56,1399.74,0,8.86,1.0299,7.9517,67.7489,4.9549,12.1143,15.33,5.4564,10.6839,0.4883,14.18,8.5,0.3693,-12796.72
Public,SYNDICATE BANK,2013,1174.36,1.07,86.16,1135.44,0,9.31,1.3605,7.7689,68.5977,4.9002,12.279,16.46,6.3861,10.2952,0.6451,13.88,7.9,0.3614,-12887.27
Public,SYNDICATE BANK,2014,1323.95,0.78,84.31,989.88,0,11.06,0.9917,7.9548,69.0508,4.7027,12.4366,15.77,7.4102,10.4409,0.4702,13.34,7.75,0.3435,-12580.16
Public,SYNDICATE BANK,2015,2109.59,0.58,84.25,1621.64,0,6.65,0.7375,10.4944,66.8744,4.3079,12.6219,18.53,7.9962,10.4283,0.3497,13.0,8.0,0.3244,-11671.09
Public,SYNDICATE BANK,2016,2508.73,-0.56,84.99,3638.37,0,4.91,-0.712,12.259,65.3863,4.0063,12.6378,1.58,8.2563,10.3085,-0.2211,12.8,6.75,0.3041,-12999.05
Public,SYNDICATE BANK,2017,3457.39,0.12,87.12,3545.44,0,4.95,0.1526,16.4944,66.7627,4.7427,12.6084,-2.93,6.7954,10.7672,0.0474,12.53,6.25,0.3543,-12315.12
Public,SYNDICATE BANK,2018,2805.9,-1.05,84.2,7620.08,0,3.33,-1.335,14.7,65.0305,4.612,12.6884,8.0,6.533,10.7885,-0.4146,12.2,6.0,0.3006,-13230.05
Public,SYNDICATE BANK,2019,2223.81,-0.87,83.49,5137.61,0,3.95,-1.1062,12.4265,55.025,5.3233,12.6484,-4.0,4.0416,11.228,-0.3435,13.21,6.5,0.3495,-14891.37
Public,SYNDICATE BANK,2020,3047.12,-1.2,86.09,7088.8,0,3.72,-1.5258,16.7263,56.4377,3.8215,12.6969,4.84,-7.9646,12.6008,-0.4738,17.6,5.25,0.3558,-14750.2
Public,UCO BANK,2005,515.56,0.73,90.62,183.51,0,3.77,0.7571,17.3066,50.6612,3.7901,10.9076,12.47,7.9234,10.3661,0.3417,13.69,6.0,0.3089,-14489.44
Public,UCO BANK,2006,374.05,0.34,88.2,181.26,0,4.25,0.3526,10.5328,60.443,3.9821,11.0323,12.47,8.0607,9.8025,0.1591,13.58,6.5,0.5427,-15145.76
Public,UCO BANK,2007,550.43,0.47,86.64,290.24,0,5.8,0.4874,12.0499,62.7658,3.5559,11.2234,15.32,7.6608,9.8621,0.22,14.29,7.0,0.3092,-13153.34
Public,UCO BANK,2008,772.13,0.52,88.99,370.07,0,6.37,0.5393,12.9232,61.3419,3.2589,11.4053,18.18,3.0867,10.5385,0.2434,15.7,7.0,0.3032,-12032.68
Public,UCO BANK,2009,1019.89,0.59,89.75,268.42,0,8.35,0.6119,13.2828,61.6168,3.5437,11.6232,21.8,7.8619,11.4597,0.2761,15.82,5.0,0.2902,-11362.87
Public,UCO BANK,2010,965.93,0.87,89.15,352.8,0,10.88,0.9023,10.8436,60.0822,3.7945,11.8301,20.68,8.4976,11.0076,0.4072,15.38,4.25,0.3125,-11553.44
Public,UCO BANK,2011,925.41,0.66,88.91,1179.87,0,11.99,0.6845,9.0541,60.6314,4.5406,12.004,17.39,5.2413,11.0845,0.3979,14.93,6.5,0.3561,-12457.77
Public,UCO BANK,2012,965.56,0.69,85.32,800.04,0,8.86,0.7156,7.1303,64.0116,4.772,12.1035,9.95,5.4564,10.6839,0.416,14.18,8.5,0.3014,-11725.56
Public,UCO BANK,2013,952.17,0.33,87.3,1788.95,0,9.31,0.3422,6.1322,64.5769,4.8741,12.1993,9.58,6.3861,10.2952,0.1989,13.88,7.9,0.3273,-11675.94
Public,UCO BANK,2014,1320.51,0.7,83.44,1470.57,0,11.06,0.726,7.7172,62.5549,4.6947,12.3847,18.54,7.4102,10.4409,0.422,13.34,7.75,0.3189,-11408.86
Public,UCO BANK,2015,2003.54,0.48,87.16,1875.45,0,6.65,0.4978,10.7102,59.919,5.1029,12.4128,2.8,7.9962,10.4283,0.2894,13.0,8.0,0.3394,-10823.19
Public,UCO BANK,2016,1596.31,-1.25,84.58,6348.39,0,4.91,-1.2963,9.2185,51.4146,5.1135,12.4085,-0.42,8.2563,10.3085,-0.4936,12.8,6.75,0.3166,-11573.16
Public,UCO BANK,2017,2114.49,-0.75,87.01,4498.8,0,4.95,-0.7778,13.6992,51.7527,5.5129,12.3516,-5.69,6.7954,10.7672,-0.2961,12.53,6.25,0.4118,-11374.09
Public,UCO BANK,2018,1121.0,-1.88,84.17,7563.86,0,3.33,-1.9497,9.1663,49.7417,6.9228,12.2833,-6.84,6.533,10.7885,-0.7423,12.2,6.0,0.3311,-13225.48
Public,UCO BANK,2019,1513.51,-1.84,85.87,8562.12,0,3.95,-1.9082,11.8431,43.0892,7.5454,12.3479,6.46,4.0416,11.228,-0.7265,13.21,6.5,0.37,-12713.68
Public,UCO BANK,2020,2871.21,-0.96,81.9,6486.64,0,3.72,-0.9956,19.2988,42.8871,8.1428,12.3712,2.33,-7.9646,12.6008,-0.3791,17.6,5.25,0.3838,-10719.46
Public,UNION BANK OF INDIA,2005,766.1,1.1,85.39,216.46,0,3.77,1.5344,17.1066,55.3836,4.9914,11.1901,14.15,7.9234,10.3661,0.5148,13.69,6.0,0.2613,-12606.52
Public,UNION BANK OF INDIA,2006,494.49,0.84,83.13,155.73,0,4.25,1.1717,9.9781,59.8927,5.1143,11.3978,14.15,8.0607,9.8025,0.3931,13.58,6.5,0.499,-14098.39
Public,UNION BANK OF INDIA,2007,686.54,0.92,82.96,330.0,0,5.8,1.2833,10.4135,60.7594,5.0545,11.5394,14.15,7.6608,9.8621,0.4306,14.29,7.0,0.4637,-12645.51
Public,UNION BANK OF INDIA,2008,1319.64,1.26,83.76,585.22,0,6.37,1.7576,14.7589,59.8966,5.926,11.728,18.86,3.0867,10.5385,0.5897,15.7,7.0,0.2561,-10837.58
Public,UNION BANK OF INDIA,2009,1482.55,1.27,86.16,546.48,0,8.35,1.7715,13.2871,59.9683,5.4296,11.989,26.1,7.8619,11.4597,0.5944,15.82,5.0,0.2576,-11529.83
Public,UNION BANK OF INDIA,2010,1974.74,1.25,87.13,698.92,0,10.88,1.7436,15.4644,61.1366,5.3411,12.1816,19.26,8.4976,11.0076,0.585,15.38,4.25,0.2785,-11090.55
Public,UNION BANK OF INDIA,2011,2038.78,1.05,85.79,1187.69,0,11.99,1.4646,14.0205,63.9814,5.4091,12.3715,18.99,5.2413,11.0845,0.633,14.93,6.5,0.2749,-12996.98
Public,UNION BANK OF INDIA,2012,2448.2,0.79,85.0,1510.73,0,8.86,1.102,12.5619,67.8392,5.5806,12.4769,10.54,5.4564,10.6839,0.4763,14.18,8.5,0.3168,-11798.84
Public,UNION BANK OF INDIA,2013,2552.03,0.79,84.5,1555.52,0,9.31,1.102,11.017,66.6708,5.5413,12.6512,17.43,6.3861,10.2952,0.4763,13.88,7.9,0.3074,-11884.33
Public,UNION BANK OF INDIA,2014,2821.54,0.52,84.14,2106.17,0,11.06,0.7253,10.5722,64.7588,5.2223,12.7764,12.52,7.4102,10.4409,0.3135,13.34,7.75,0.2882,-12204.51
Public,UNION BANK OF INDIA,2015,3523.0,0.49,83.03,2536.67,0,6.65,0.6835,11.9572,66.9926,5.1782,12.8522,7.57,7.9962,10.4283,0.2954,13.0,8.0,0.2988,-11999.83
Public,UNION BANK OF INDIA,2016,3631.74,0.35,84.69,4655.03,0,4.91,0.4882,12.2992,66.0629,5.6564,12.9109,5.87,8.2563,10.3085,0.1382,12.8,6.75,0.2829,-12040.82
Public,UNION BANK OF INDIA,2017,4964.6,0.13,83.03,6032.0,0,4.95,0.1813,15.919,63.279,5.2962,13.023,11.21,6.7954,10.7672,0.0513,12.53,6.25,0.3041,-11219.52
